"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1500000US150030103051","Block Group 1, Census Tract 103.05, Honolulu County, Hawaii","2095","490","531","262","328","187","154","78","0","11","0","11","174","176","0","11","0","11","203","201","50","80","0","11","0","11","7","12","0","11","146","194","0","11","323","160","229","105","171","90","10","15","0","11","38","41","10","16","0","11","34","55","0","11","34","55","0","11","0","11","0","11","0","11","60","64","788","189","714","189","576","177","17","19","8","13","98","71","15","16","0","11","48","42","7","11","0","11","0","11","0","11","0","11","0","11","41","41","26","42","453","154","52","47","0","11","0","11","52","47","0","11","0","11","401","148","0","11","202","102","126","92","0","11","0","11","0","11","73","52","0","11",
"1500000US150030103052","Block Group 2, Census Tract 103.05, Honolulu County, Hawaii","2102","418","491","315","457","314","315","256","119","126","0","11","7","11","16","25","0","11","33","36","14","21","0","11","0","11","19","29","0","11","0","11","1","2","433","142","390","140","347","131","0","11","0","11","19","20","24","39","0","11","34","30","8","13","0","11","0","11","13","20","0","11","13","20","9","14","792","168","730","160","621","156","86","67","0","11","17","18","6","10","0","11","24","22","0","11","0","11","0","11","0","11","17","19","0","11","7","11","38","46","386","113","23","26","0","11","0","11","23","26","0","11","0","11","363","111","0","11","223","111","58","48","20","22","0","11","0","11","62","35","0","11",
"1500000US150030103053","Block Group 3, Census Tract 103.05, Honolulu County, Hawaii","756","221","180","133","180","133","91","113","8","12","0","11","72","75","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","237","127","225","125","187","118","0","11","0","11","38","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","20","259","66","194","61","124","50","22","25","0","11","34","25","14","23","0","11","65","44","26","31","12","19","8","12","9","15","0","11","0","11","10","15","0","11","80","52","0","11","0","11","0","11","0","11","0","11","0","11","80","52","0","11","35","33","0","11","9","14","0","11","13","21","23","25","0","11",
"1500000US150030103061","Block Group 1, Census Tract 103.06, Honolulu County, Hawaii","739","133","118","70","102","67","30","34","53","81","0","11","19","32","0","11","0","11","16","25","0","11","0","11","0","11","0","11","0","11","16","25","0","11","102","61","74","52","54","40","0","11","0","11","20","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","46","252","89","220","75","189","81","31","50","0","11","0","11","0","11","0","11","32","37","0","11","14","24","0","11","0","11","0","11","0","11","18","28","0","11","267","160","61","76","0","11","0","11","61","76","0","11","0","11","206","98","0","11","163","89","0","11","0","11","0","11","0","11","43","49","0","11",
"1500000US150030103062","Block Group 2, Census Tract 103.06, Honolulu County, Hawaii","1138","241","248","162","204","139","133","82","0","11","0","11","0","11","71","113","0","11","44","71","0","11","0","11","0","11","0","11","0","11","44","71","0","11","115","61","115","61","99","63","0","11","0","11","0","11","16","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","364","115","291","104","221","96","0","11","0","11","70","62","0","11","0","11","73","83","31","49","0","11","0","11","0","11","0","11","0","11","42","66","0","11","411","124","92","66","0","11","0","11","92","66","0","11","0","11","319","127","0","11","155","86","64","62","0","11","0","11","0","11","100","66","0","11",
"1500000US150030103063","Block Group 3, Census Tract 103.06, Honolulu County, Hawaii","834","267","205","119","187","116","168","111","0","11","0","11","19","30","0","11","0","11","18","29","0","11","0","11","0","11","18","29","0","11","0","11","0","11","104","92","104","92","57","54","0","11","0","11","47","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","420","145","346","151","331","155","0","11","0","11","0","11","15","23","0","11","41","40","0","11","13","21","0","11","0","11","28","34","0","11","0","11","33","37","105","62","16","26","0","11","0","11","16","26","0","11","0","11","89","51","0","11","57","45","0","11","0","11","0","11","0","11","32","24","0","11",
"1500000US150030103064","Block Group 4, Census Tract 103.06, Honolulu County, Hawaii","849","278","246","169","246","169","211","159","35","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","64","55","49","58","49","58","0","11","0","11","0","11","0","11","0","11","15","27","15","27","0","11","0","11","0","11","0","11","0","11","0","11","294","122","254","122","254","122","0","11","0","11","0","11","0","11","0","11","40","48","40","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","245","119","19","30","0","11","0","11","19","30","0","11","0","11","226","108","0","11","168","105","0","11","0","11","0","11","0","11","58","69","0","11",
"1500000US150030103065","Block Group 5, Census Tract 103.06, Honolulu County, Hawaii","2147","380","321","161","249","157","230","142","0","11","0","11","19","31","0","11","0","11","18","30","18","30","0","11","0","11","0","11","0","11","0","11","54","51","486","204","442","183","386","186","0","11","0","11","39","60","17","27","0","11","19","29","0","11","0","11","0","11","0","11","0","11","19","29","25","39","1088","230","970","216","910","227","29","48","31","51","0","11","0","11","0","11","118","147","29","32","0","11","0","11","0","11","47","76","0","11","42","68","0","11","252","121","30","34","15","24","0","11","15","23","0","11","0","11","222","110","0","11","97","82","47","43","0","11","0","11","16","26","62","49","0","11",
"1500000US150030103081","Block Group 1, Census Tract 103.08, Honolulu County, Hawaii","1035","284","155","131","147","130","70","53","0","11","0","11","77","120","0","11","0","11","8","12","0","11","0","11","0","11","0","11","0","11","8","12","0","11","169","109","169","109","167","111","0","11","0","11","2","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","457","131","391","121","325","107","36","45","0","11","19","21","9","15","2","6","66","52","28","33","0","11","8","12","3","6","0","11","0","11","27","32","0","11","254","87","87","62","0","11","0","11","87","62","0","11","0","11","167","75","0","11","135","70","7","12","0","11","0","11","0","11","25","27","0","11",
"1500000US150030103082","Block Group 2, Census Tract 103.08, Honolulu County, Hawaii","465","151","37","36","37","36","25","31","0","11","0","11","12","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","134","96","113","83","57","40","38","45","0","11","18","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","50","174","56","132","61","112","52","20","30","0","11","0","11","0","11","0","11","42","42","42","42","0","11","0","11","0","11","0","11","0","11","0","11","0","11","120","65","7","12","0","11","0","11","7","12","0","11","0","11","104","60","0","11","47","41","18","20","0","11","0","11","0","11","39","43","9","13",
"1500000US150030103083","Block Group 3, Census Tract 103.08, Honolulu County, Hawaii","1883","288","309","114","264","104","230","86","34","53","0","11","0","11","0","11","0","11","45","58","45","58","0","11","0","11","0","11","0","11","0","11","0","11","329","107","317","106","234","91","31","26","0","11","52","48","0","11","0","11","12","19","12","19","0","11","0","11","0","11","0","11","0","11","0","11","831","137","713","147","644","140","22","25","0","11","47","45","0","11","0","11","87","61","80","59","0","11","0","11","0","11","0","11","0","11","7","11","31","27","414","100","122","76","19","22","9","14","94","64","0","11","0","11","292","86","0","11","142","66","97","51","7","12","0","11","0","11","46","35","0","11",
"1500000US150030105031","Block Group 1, Census Tract 105.03, Honolulu County, Hawaii","747","145","139","62","130","61","94","54","0","11","0","11","36","32","0","11","0","11","9","11","0","11","0","11","0","11","0","11","0","11","9","11","0","11","212","74","179","80","133","71","6","10","0","11","40","37","0","11","0","11","23","27","0","11","0","11","0","11","0","11","0","11","23","27","10","12","234","61","206","52","129","42","0","11","0","11","73","44","4","7","0","11","15","16","0","11","0","11","0","11","0","11","0","11","0","11","15","16","13","21","162","85","23","25","0","11","0","11","23","25","0","11","0","11","139","83","0","11","95","76","10","10","2","5","0","11","0","11","32","42","0","11",
"1500000US150030105032","Block Group 2, Census Tract 105.03, Honolulu County, Hawaii","786","200","177","125","173","124","63","37","0","11","0","11","110","119","0","11","0","11","4","6","0","11","0","11","0","11","0","11","0","11","4","6","0","11","123","66","112","64","88","59","0","11","0","11","18","21","6","9","0","11","5","8","0","11","0","11","0","11","5","8","0","11","0","11","6","9","270","83","222","65","194","58","22","23","0","11","6","9","0","11","0","11","48","35","13","13","12","20","0","11","0","11","4","7","0","11","19","23","0","11","216","65","21","16","5","7","6","8","10","11","0","11","0","11","195","64","0","11","123","57","20","15","0","11","0","11","0","11","52","27","0","11",
"1500000US150030105041","Block Group 1, Census Tract 105.04, Honolulu County, Hawaii","1211","336","219","122","219","122","178","114","21","35","0","11","20","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","136","78","136","78","105","67","0","11","0","11","5","12","26","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","522","159","450","161","378","151","0","11","8","13","64","52","0","11","0","11","39","29","0","11","9","13","10","16","0","11","0","11","10","14","10","14","33","41","334","195","38","36","0","11","0","11","38","36","0","11","0","11","296","194","0","11","139","77","70","160","0","11","0","11","0","11","87","48","0","11",
"1500000US150030105042","Block Group 2, Census Tract 105.04, Honolulu County, Hawaii","1535","383","399","160","305","143","218","119","29","45","0","11","10","16","48","68","0","11","94","81","94","81","0","11","0","11","0","11","0","11","0","11","0","11","208","129","190","106","116","62","0","11","0","11","74","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","40","730","213","568","207","345","145","109","78","0","11","81","89","33","37","0","11","136","85","92","57","35","30","0","11","0","11","9","14","0","11","0","11","26","41","198","70","18","15","0","11","5","13","13","16","0","11","0","11","180","67","0","11","102","56","0","11","0","11","0","11","5","12","73","46","0","11",
"1500000US150030105043","Block Group 3, Census Tract 105.04, Honolulu County, Hawaii","1626","411","408","183","331","176","314","176","0","11","0","11","17","26","0","11","0","11","65","77","30","51","0","11","0","11","35","55","0","11","0","11","12","18","314","144","256","128","256","128","0","11","0","11","0","11","0","11","0","11","58","64","58","64","0","11","0","11","0","11","0","11","0","11","0","11","677","160","619","159","595","154","24","24","0","11","0","11","0","11","0","11","47","29","6","10","20","22","0","11","0","11","11","19","0","11","10","15","11","18","227","101","23","28","8","13","0","11","15","17","0","11","0","11","204","101","0","11","195","102","0","11","5","9","0","11","0","11","4","9","0","11",
"1500000US150030105051","Block Group 1, Census Tract 105.05, Honolulu County, Hawaii","1103","270","139","76","112","63","75","53","28","21","0","11","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","42","168","78","127","71","93","61","24","26","0","11","0","11","10","16","0","11","9","15","0","11","0","11","0","11","0","11","0","11","9","15","32","49","518","176","419","149","325","139","65","51","0","11","20","23","9","13","0","11","99","68","24","24","27","41","0","11","0","11","25","30","0","11","23","28","0","11","278","83","43","34","33","30","0","11","10","15","0","11","0","11","235","81","0","11","149","69","33","31","0","11","0","11","0","11","53","37","0","11",
"1500000US150030105052","Block Group 2, Census Tract 105.05, Honolulu County, Hawaii","1285","280","155","102","145","102","96","91","0","11","0","11","9","13","40","43","0","11","10","15","10","15","0","11","0","11","0","11","0","11","0","11","0","11","184","91","165","86","135","83","0","11","0","11","30","25","0","11","0","11","19","29","19","29","0","11","0","11","0","11","0","11","0","11","0","11","477","163","391","155","243","110","51","43","9","14","63","56","25","28","0","11","86","59","43","34","27","43","0","11","16","20","0","11","0","11","0","11","0","11","469","108","60","42","18","26","0","11","42","33","0","11","0","11","409","111","0","11","168","69","50","34","3","6","0","11","0","11","188","78","0","11",
"1500000US150030105053","Block Group 3, Census Tract 105.05, Honolulu County, Hawaii","551","126","40","37","40","37","29","33","0","11","0","11","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","31","29","31","29","18","21","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","249","80","211","72","151","68","28","25","8","13","24","37","0","11","0","11","29","33","0","11","0","11","0","11","0","11","15","17","0","11","14","16","9","14","231","72","17","20","0","11","0","11","9","14","8","14","0","11","214","71","0","11","72","41","43","34","0","11","0","11","0","11","99","54","0","11",
"1500000US150030105071","Block Group 1, Census Tract 105.07, Honolulu County, Hawaii","2770","459","538","188","491","181","341","152","0","11","0","11","128","89","22","24","0","11","47","45","0","11","0","11","0","11","34","40","0","11","13","20","0","11","849","262","785","248","626","236","34","30","0","11","125","75","0","11","0","11","39","35","17","26","0","11","0","11","0","11","0","11","22","24","25","28","1003","177","846","163","748","169","25","34","0","11","64","53","9","14","0","11","146","69","86","43","0","11","0","11","0","11","8","14","0","11","52","50","11","16","380","105","31","37","0","11","0","11","31","37","0","11","0","11","349","105","0","11","203","85","39","30","11","18","0","11","0","11","96","50","0","11",
"1500000US150030105072","Block Group 2, Census Tract 105.07, Honolulu County, Hawaii","2464","545","784","348","751","345","421","298","0","11","0","11","318","178","12","18","0","11","33","31","0","11","0","11","0","11","11","18","0","11","22","25","0","11","750","214","624","182","383","169","34","30","0","11","142","83","50","35","15","23","113","94","11","16","0","11","0","11","35","58","0","11","67","75","13","19","799","180","702","168","643","156","0","11","0","11","59","39","0","11","0","11","75","56","30","48","0","11","0","11","0","11","0","11","0","11","45","30","22","24","131","51","21","22","11","17","0","11","10","15","0","11","0","11","110","49","0","11","36","25","19","20","0","11","0","11","0","11","55","39","0","11",
"1500000US150030105081","Block Group 1, Census Tract 105.08, Honolulu County, Hawaii","822","262","146","123","146","123","127","121","0","11","0","11","19","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","220","90","195","87","133","80","19","29","0","11","34","56","9","14","0","11","25","28","0","11","0","11","0","11","25","28","0","11","0","11","0","11","361","118","361","118","286","107","60","73","0","11","7","11","8","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","95","53","15","16","0","11","0","11","15","16","0","11","0","11","80","53","0","11","27","24","17","27","0","11","0","11","0","11","36","33","0","11",
"1500000US150030105082","Block Group 2, Census Tract 105.08, Honolulu County, Hawaii","1491","294","393","193","385","192","79","51","26","42","0","11","134","116","146","152","0","11","8","12","8","12","0","11","0","11","0","11","0","11","0","11","0","11","222","101","177","88","116","77","14","23","0","11","18","19","29","26","0","11","36","45","9","15","0","11","0","11","27","43","0","11","0","11","9","14","593","121","539","124","391","105","41","43","0","11","0","11","97","80","10","15","45","29","15","17","8","12","0","11","0","11","22","25","0","11","0","11","9","14","283","79","24","22","15","17","0","11","9","14","0","11","0","11","259","84","0","11","142","57","17","28","8","13","0","11","0","11","92","47","0","11",
"1500000US150030106011","Block Group 1, Census Tract 106.01, Honolulu County, Hawaii","837","245","179","103","156","91","105","68","41","47","0","11","10","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","25","157","160","128","156","107","154","8","13","0","11","13","20","0","11","0","11","29","44","29","44","0","11","0","11","0","11","0","11","0","11","0","11","334","107","311","103","289","101","0","11","0","11","22","28","0","11","0","11","23","29","16","25","7","13","0","11","0","11","0","11","0","11","0","11","0","11","167","103","26","42","26","42","0","11","0","11","0","11","0","11","141","73","0","11","88","66","43","37","10","16","0","11","0","11","0","11","0","11",
"1500000US150030106012","Block Group 2, Census Tract 106.01, Honolulu County, Hawaii","1368","356","223","103","205","97","132","68","18","22","0","11","55","63","0","11","0","11","18","30","0","11","0","11","0","11","0","11","0","11","18","30","0","11","304","136","304","136","196","96","11","16","0","11","46","42","51","79","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","496","146","434","145","348","139","53","52","0","11","33","26","0","11","0","11","62","39","9","14","0","11","0","11","18","25","0","11","0","11","35","27","0","11","345","102","68","50","30","36","0","11","38","34","0","11","0","11","277","88","0","11","67","38","76","47","15","24","0","11","0","11","119","55","0","11",
"1500000US150030106013","Block Group 3, Census Tract 106.01, Honolulu County, Hawaii","820","204","129","89","112","70","72","53","0","11","0","11","40","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","209","112","209","112","200","108","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","310","120","273","115","226","106","18","27","0","11","20","30","9","15","0","11","29","28","13","20","0","11","0","11","0","11","0","11","0","11","16","18","8","13","172","59","33","29","0","11","0","11","33","29","0","11","0","11","139","52","0","11","50","42","25","30","0","11","0","11","0","11","64","48","0","11",
"1500000US150030106021","Block Group 1, Census Tract 106.02, Honolulu County, Hawaii","1416","364","369","219","319","217","291","214","0","11","0","11","28","32","0","11","0","11","50","48","35","41","0","11","0","11","15","24","0","11","0","11","0","11","159","70","124","67","97","57","9","15","0","11","18","20","0","11","0","11","35","28","26","25","0","11","0","11","9","13","0","11","0","11","0","11","611","136","454","137","438","138","8","12","0","11","8","11","0","11","0","11","102","43","71","38","7","11","0","11","0","11","8","12","0","11","16","18","55","78","277","94","77","49","28","40","0","11","49","41","0","11","0","11","200","93","0","11","143","90","12","20","0","11","0","11","0","11","45","32","0","11",
"1500000US150030106022","Block Group 2, Census Tract 106.02, Honolulu County, Hawaii","1745","384","405","167","405","167","293","131","9","14","0","11","103","124","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","321","118","299","108","249","105","11","16","0","11","17","27","10","16","12","20","13","22","0","11","0","11","0","11","0","11","0","11","13","22","9","15","737","169","640","155","579","129","7","11","0","11","34","43","20","32","0","11","58","53","11","17","0","11","0","11","0","11","30","44","0","11","17","20","39","57","282","104","57","45","0","11","0","11","57","45","0","11","0","11","225","101","0","11","105","67","15","17","0","11","0","11","0","11","105","52","0","11",
"1500000US150030106023","Block Group 3, Census Tract 106.02, Honolulu County, Hawaii","2005","313","373","130","315","125","246","113","33","36","0","11","36","28","0","11","0","11","58","46","18","29","0","11","0","11","26","31","0","11","14","25","0","11","300","140","249","130","182","113","57","62","0","11","10","15","0","11","0","11","50","48","0","11","0","11","0","11","50","48","0","11","0","11","1","3","782","146","702","140","622","137","41","37","9","14","22","16","8","12","0","11","59","37","36","27","0","11","0","11","0","11","23","27","0","11","0","11","21","23","550","113","146","71","19","20","0","11","127","68","0","11","0","11","404","106","0","11","179","75","44","41","28","43","0","11","0","11","153","67","0","11",
"1500000US150030107011","Block Group 1, Census Tract 107.01, Honolulu County, Hawaii","2531","429","720","198","691","195","521","184","39","37","0","11","13","21","118","77","0","11","29","24","0","11","0","11","0","11","10","16","0","11","19","16","0","11","431","202","393","196","271","179","10","16","0","11","42","52","70","55","0","11","17","27","17","27","0","11","0","11","0","11","0","11","0","11","21","24","1010","187","877","187","729","198","73","55","0","11","39","33","36","28","0","11","108","45","24","21","17","19","0","11","0","11","24","25","0","11","43","34","25","40","370","117","47","32","0","11","0","11","47","32","0","11","0","11","323","117","0","11","74","38","64","49","0","11","0","11","33","53","152","73","0","11",
"1500000US150030107012","Block Group 2, Census Tract 107.01, Honolulu County, Hawaii","1507","331","176","90","144","75","69","63","16","18","0","11","9","14","50","44","0","11","32","35","0","11","0","11","0","11","15","18","0","11","17","29","0","11","322","151","241","130","183","119","33","30","0","11","0","11","25","24","0","11","35","40","0","11","0","11","0","11","12","18","0","11","23","25","46","59","578","133","441","116","347","113","46","37","0","11","6","10","42","39","0","11","77","39","0","11","0","11","13","16","14","22","27","30","0","11","23","18","60","59","431","108","105","77","8","12","9","14","88","76","0","11","0","11","326","102","31","43","141","62","27","25","0","11","0","11","0","11","127","61","0","11",
"1500000US150030107021","Block Group 1, Census Tract 107.02, Honolulu County, Hawaii","2290","377","449","186","363","175","300","183","19","21","0","11","44","41","0","11","0","11","86","61","19","21","0","11","0","11","12","18","0","11","55","54","0","11","469","154","369","139","330","138","10","15","0","11","29","26","0","11","0","11","66","45","0","11","9","15","0","11","19","30","10","16","28","25","34","31","783","170","649","166","559","149","35","34","9","14","46","39","0","11","0","11","88","54","46","42","8","12","10","16","0","11","8","13","0","11","16","18","46","37","589","140","31","37","0","11","0","11","31","37","0","11","0","11","558","134","0","11","351","133","35","27","9","14","0","11","0","11","163","57","0","11",
"1500000US150030107022","Block Group 2, Census Tract 107.02, Honolulu County, Hawaii","1409","264","174","97","147","89","99","66","0","11","0","11","48","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","42","206","127","174","107","106","61","20","30","0","11","48","59","0","11","0","11","10","17","10","17","0","11","0","11","0","11","0","11","0","11","22","25","416","100","320","89","253","85","30","24","0","11","26","30","11","16","0","11","54","45","33","32","0","11","0","11","0","11","0","11","0","11","21","22","42","56","613","96","155","74","33","32","8","13","114","65","0","11","0","11","458","84","0","11","226","74","128","69","8","13","0","11","0","11","96","49","0","11",
"1500000US150030108011","Block Group 1, Census Tract 108.01, Honolulu County, Hawaii","131","81","60","68","60","68","0","11","0","11","0","11","0","11","60","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","71","37","27","32","0","11","0","11","0","11","0","11","27","32","0","11","44","53","0","11","0","11","0","11","44","53","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030108012","Block Group 2, Census Tract 108.01, Honolulu County, Hawaii","1602","257","821","172","602","122","36","47","0","11","0","11","0","11","566","126","0","11","219","139","0","11","0","11","0","11","206","140","0","11","13","15","0","11","687","121","494","124","5","7","0","11","0","11","0","11","489","124","0","11","179","90","0","11","0","11","0","11","170","90","0","11","9","9","14","23","94","47","79","40","14","20","0","11","0","11","0","11","65","40","0","11","15","23","0","11","0","11","0","11","0","11","15","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030108021","Block Group 1, Census Tract 108.02, Honolulu County, Hawaii","3723","436","1826","265","1561","283","123","111","9","14","0","16","0","16","1429","293","0","16","265","121","0","16","0","16","0","16","216","105","0","16","49","61","0","16","1259","268","1013","282","15","24","18","19","0","16","0","16","980","281","0","16","246","115","0","16","0","16","0","16","229","113","0","16","17","19","0","16","638","200","505","183","142","118","0","16","0","16","0","16","363","157","0","16","133","107","0","16","0","16","0","16","0","16","76","87","0","16","57","59","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1500000US150030108022","Block Group 2, Census Tract 108.02, Honolulu County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030108023","Block Group 3, Census Tract 108.02, Honolulu County, Hawaii","375","228","209","131","209","131","0","11","0","11","0","11","0","11","209","131","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","114","113","104","111","0","11","0","11","0","11","0","11","104","111","0","11","10","15","0","11","0","11","0","11","0","11","0","11","10","15","0","11","52","43","39","37","0","11","0","11","0","11","0","11","39","37","0","11","13","21","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030109011","Block Group 1, Census Tract 109.01, Honolulu County, Hawaii","757","200","234","107","196","106","88","62","0","11","0","11","0","11","108","94","0","11","38","58","0","11","0","11","0","11","38","58","0","11","0","11","0","11","74","57","63","47","63","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","304","90","179","61","84","56","0","11","0","11","23","25","72","40","0","11","125","70","0","11","0","11","0","11","0","11","47","37","0","11","78","54","0","11","145","64","20","24","9","14","0","11","11","20","0","11","0","11","125","58","0","11","71","51","6","9","0","11","0","11","0","11","48","36","0","11",
"1500000US150030109012","Block Group 2, Census Tract 109.01, Honolulu County, Hawaii","2090","357","394","191","331","150","215","148","28","29","0","11","51","54","37","47","0","11","32","40","0","11","0","11","0","11","14","16","0","11","18","31","31","49","517","171","449","170","320","149","97","60","0","11","23","24","9","15","0","11","55","41","0","11","0","11","0","11","22","26","0","11","33","30","13","14","772","146","654","144","508","138","71","53","0","11","12","13","63","53","0","11","78","55","0","11","0","11","0","11","0","11","35","40","0","11","43","33","40","47","407","90","84","60","0","11","0","11","84","60","0","11","0","11","323","78","0","11","105","53","37","38","0","11","0","11","0","11","181","86","0","11",
"1500000US150030109031","Block Group 1, Census Tract 109.03, Honolulu County, Hawaii","2031","489","429","305","400","292","285","208","0","11","0","11","94","113","21","53","0","11","29","33","21","30","0","11","0","11","0","11","0","11","8","13","0","11","382","182","362","175","164","115","57","62","0","11","101","83","40","49","0","11","20","25","12","20","0","11","0","11","8","13","0","11","0","11","0","11","862","172","664","189","543","202","50","44","0","11","62","41","9","15","0","11","83","62","17","27","0","11","0","11","34","33","12","18","0","11","20","28","115","65","358","89","68","47","6","11","0","11","62","49","0","11","0","11","286","89","0","11","104","62","103","70","14","21","0","11","0","11","65","49","4","8",
"1500000US150030109032","Block Group 2, Census Tract 109.03, Honolulu County, Hawaii","1535","278","345","145","298","130","158","98","8","12","0","11","107","89","25","40","0","11","11","19","0","11","0","11","0","11","0","11","0","11","11","19","36","54","389","147","260","109","120","69","10","16","0","11","56","57","74","66","0","11","41","57","0","11","0","11","0","11","36","56","0","11","5","10","88","74","563","126","444","109","321","95","7","12","25","22","91","56","0","11","0","11","62","44","0","11","14","21","2","7","15","18","22","34","0","11","9","17","57","56","238","70","56","55","0","11","10","16","46","53","0","11","0","11","182","75","0","11","109","70","0","11","4","9","0","11","0","11","69","40","0","11",
